group_name,loinc_code,component,system,standard_unit,source_units,conversion_factors,impossible_low,impossible_high,extreme_low,extreme_high,tier,needs_review,review_reason,matched_tests,patient_count,measurement_count
"ph,_central_venous_blood_test_el_52900002321",,,,,,{},0.0,9999.0,0.0,9999.0,3,True,singleton,"PH, CENTRAL VENOUS BLOOD (TEST:EL:52900002321)",14,100
ph_test_el_5200010630,,,,,,{},0.0,9999.0,0.0,9999.0,3,False,,PH (TEST:EL:5200010630)|PH (TEST:BCPH8)|PH (TEST:MCSQ-CVPH)|PH (UNCORRECTED) (TEST:EL:5200015507),175,5224
phosphate,2777-1,Phosphate,Ser/Plas,mg/dL,MG/DL|mg/dl|mg/dL,{'mg/dL': 1.0},0.0,9999.0,0.0,9999.0,1,False,,"PHOSPHORUS (INORGANIC), S (TEST:FC82.7056)|PHOSPHOROUS (TEST:WC331.1000)|PHOSPHORUS (TEST:FCPHOS)|PHOSPHORUS (TEST:MCSQ-PHOS1)|PHOSPHORUS (TEST:FC500.3050)|PHOSPHOROUS (TEST:NCPHOS)|PHOSPHORUS (TEST:MCSQ-PHOS)|PHOSPHATE (TEST:BC1-44)|PHOSPHOROUS (TEST:NHPHOS)|PHOSPHORUS (TEST:DCSQE-PHOS)|PHOSPHORUS (TEST:DHSQE-PHOS)|PHOSPHORUS (TEST:WC326.2195)|PHOSPHORUS (TEST:BCPHOS)|PHOS (TEST:MCSQ-PHOS4)|PHOS (TEST:MCPOL119)|PHOSPHOROUS (TEST:SC400.2200)|PLASMA PHOSPHORUS (TEST:MCPPHOS)|PHOSPHORUS (TEST:VCSQE-PHOS)|PHOSPHORUS (TEST:MCPHOS)|PHOSPHORUS (TEST:NCSQE-PHOS)|PHOSPHORUS (TEST:SCPHOS)|PHOSPHORUS (TEST:FC500.3000)|PHOSPHORUS (TEST:FC10.0240)|PHOSPHORUS (TEST:MC.PHOS)|PHOSPHORUS BLOOD (TEST:EL:5200010668)|PHOSPHORUS (TEST:WCPHOS)",4912,391903
phosphatidylserine-prothrombin_complex_ab_igg,85359-8,Phosphatidylserine-prothrombin complex Ab.IgG,Ser/Plas,EIA units,U,{'U': 1.0},0.0,9999.0,0.0,9999.0,1,False,,PS/PT AB IGG (TEST:EL:5290000075),8,11
phosphatidylserine-prothrombin_complex_ab_igm,85358-0,Phosphatidylserine-prothrombin complex Ab.IgM,Ser/Plas,EIA units,U,{'U': 1.0},0.0,9999.0,0.0,9999.0,1,False,,PS/PT AB IGM (TEST:EL:5290000076),7,8
phosphatidylserine_ab_igm,14246-3,Phosphatidylserine Ab.IgM,Ser,MPS U,MPS|U/mL,{'U/mL': 1.0},0.0,9999.0,0.0,9999.0,1,False,,PHOS SERINE AB IGM (TEST:MCSQ-PHSIGM)|PHOSPHATIDYLSERINE IGM (TEST:EL:5200001547)|PHOSPHATIDYLSERINE IGM (TEST:BCAPSAB2),5,13
phospholipid_ab_igg,3286-2,Phospholipid Ab.IgG,Ser,,CU|GPL,{'CU': 1.0},0.0,9999.0,0.0,9999.0,1,False,,"ANTI CARDIOLIPIN IGG (TEST:DISQE-ACLG)|PHOSPHOLIPID IGG, S (TEST:FCCLPMG2)|ANTI CARDIOLIPIN IGG (TEST:FIACLG)|PHOSPHOLIPID IGG, S (TEST:NCSQE-CLPMG2)|ANTICARDIOLIPIN IGG BLOOD (TEST:EL:5200015896)|PHOSPHOLIPID IGG, S (TEST:SCCLPMG2)|PHOSPHOLIPID IGG, S (TEST:EL:5200003311)|PHOSPHOLIPID IGG, S (TEST:MCSQ-CLPMG2)|PHOSPHOLIPID AB IGG, S (TEST:FC78.9300)|ANTI CARDIOLIPIN IGG (TEST:BIACLG)",448,1131
phospholipid_ab_igm,3287-0,Phospholipid Ab.IgM,Ser,,CU|MPL,{'CU': 1.0},0.0,9999.0,0.0,9999.0,1,False,,"ANTI CARDIOLIPIN IGM (TEST:FIACLM)|ANTICARDIOLIPIN IGM BLOOD (TEST:EL:5200015897)|PHOSPHOLIPID IGM,S BLOOD (TEST:EL:5200003310)|ANTI CARDIOLIPIN IGM (TEST:BIACLM)|PHOSPHOLIPID IGM,S (TEST:NCSQE-CLPMG1)|PHOSPHOLIPID IGM,S (TEST:FCCLPMG1)|PHOSPHOLIPID IGM,S (TEST:SCCLPMG1)|PHOSPHOLIPID IGM, S (TEST:MCSQ-CLPMG1)|PHOSPHOLIPID AB IGM, S (TEST:FC78.9200)|ANTI CARDIOLIPIN IGM (TEST:DISQE-ACLM)",448,1131
phuncorrected_blood_test_el_5200010684,,,,,,{},0.0,9999.0,0.0,9999.0,3,False,,PH(UNCORRECTED) (TEST:WCVPHU)|PH(UNCORRECTED) (TEST:NCSQE-PHU)|PH(UNCORRECTED) (TEST:MCSQ-PHU)|PH(UNCORRECTED) BLOOD (TEST:EL:5200010684)|PH(UNCORRECTED) (TEST:WCPHU),233,3573
plasminogen,5970-9,Plasminogen,PPP,CTA U/mL,%,{'%': 1.0},0.0,9999.0,0.0,9999.0,1,False,,PLASMINOGEN (TEST:BC1-1320)|PLASMINOGEN (FUNC.) (TEST:MHSQ-PLASMF)|PLASMINOGEN (FUNC.) (TEST:MHPLASM),12,18
plasminogen_actual/normal,28660-9,Plasminogen actual/Normal,PPP,%,% Act,{'% Act': 1.0},0.0,9999.0,0.0,9999.0,1,False,,"PLASMINOGEN FCNL ACTIVITY, PLS (TEST:WC601.8520)",1,2
platelet_aggregation_adenosine_diphosphate_induced,5992-3,Platelet aggregation.adenosine diphosphate induced,PRP,%,PRU|%,{'%': 1.0},0.0,9999.0,0.0,9999.0,1,False,,PLAVIX REACTION UNIT (TEST:NHPRU)|5UM ADP (AGG) (TEST:BHADPP)|PLATELET INHIBITION (TEST:NHPLTIN)|ADP (TEST:BH1-87)|P2Y12/PLAVIX (TEST:BHP2Y12)|5UM ADP (AGG) (TEST:EL:5200000904),11,57
platelet_aggregation_adenosine_diphosphate_induced^5_umol/l,56005-2,Platelet aggregation.adenosine diphosphate induced^5 umol/L,Bld,,%,{'%': 1.0},0.0,9999.0,0.0,9999.0,1,False,,ADP 5 UM (TEST:BH1-535)|5UM ADP (AGG) (TEST:DHSQE-ADPP),9,20
platelet_aggregation_arachidonate_induced,24381-6,Platelet aggregation.arachidonate induced,PRP,,mM,{'mM': 1.0},0.0,9999.0,0.0,9999.0,1,False,,NA ARACH (TEST:BH1-91),10,21
platelet_aggregation_arachidonate_induced^500_umol/l,56007-8,Platelet aggregation.arachidonate induced^500 umol/L,Bld,,%,{'%': 1.0},0.0,9999.0,0.0,9999.0,1,False,,.5MM ARACH ACID (AGG) (TEST:BHAAP)|.5MM ARACH ACID (AGG) (TEST:EL:5200000451)|.5MM ARACH ACID (AGG) (TEST:DHSQE-AAP)|ARACHADONIC ACID 0.5 MM (TEST:BH1-543),11,53
platelet_aggregation_collagen_induced,5995-6,Platelet aggregation.collagen induced,PRP,,%|ug/mL,{'%': 1.0},0.0,9999.0,0.0,9999.0,1,False,,COLLAGEN (TEST:BH1-88)|1UG/ML COLLAGEN (AGG) (TEST:EL:5200003537)|1UG/ML COLLAGEN (AGG) (TEST:BHCOL1P),11,54
platelet_aggregation_collagen_induced^1_ug/ml,56008-6,Platelet aggregation.collagen induced^1 ug/mL,Bld,,%,{'%': 1.0},0.0,9999.0,0.0,9999.0,1,False,,1UG/ML COLLAGEN (AGG) (TEST:DHSQE-COL1P)|COLLAGEN 1 UG/ML (TEST:BH1-539),9,20
platelet_aggregation_collagen_induced^5_ug/ml,56009-4,Platelet aggregation.collagen induced^5 ug/mL,Bld,,%,{'%': 1.0},0.0,9999.0,0.0,9999.0,1,False,,COLLAGEN 5 UG/ML (TEST:BH1-541)|5UG/ML COLLAGEN (AGG) (TEST:DHSQE-COL5P)|5UG/ML COLLAGEN (AGG) (TEST:EL:5200003540)|5UG/ML COLLAGEN (AGG) (TEST:BHCOL5P),11,38
platelet_aggregation_epinephrine_induced,24378-2,Platelet aggregation.EPINEPHrine induced,PRP,,pg/mL,{'pg/mL': 1.0},0.0,9999.0,0.0,9999.0,1,False,,EPINEPHRINE (TEST:NCEPINEP),2,2
platelet_aggregation_epinephrine_induced^100_umol/l,40594-4,Platelet aggregation.EPINEPHrine induced^100 umol/L,PRP,,,{'': 1.0},0.0,9999.0,0.0,9999.0,1,False,,EPI 100UM (TEST:BH1-480),5,13
platelet_aggregation_epinephrine_induced^50_umol/l,40593-6,Platelet aggregation.EPINEPHrine induced^50 umol/L,PRP,,uM,{'uM': 1.0},0.0,9999.0,0.0,9999.0,1,False,,EPI 50UM (TEST:BH1-89)|EPINEPH (TEST:BH1-89),10,42
platelet_aggregation_ristocetin_induced,24380-8,Platelet aggregation.ristocetin induced,PRP,,mg/mL,{'mg/mL': 1.0},0.0,9999.0,0.0,9999.0,1,False,,PLT AGG(RISTOCETIN) (TEST:MHPLTAR)|RISTOCET (TEST:BH1-90),10,22
platelet_aggregation_ristocetin_induced^high_dose,33522-4,Platelet aggregation.ristocetin induced^high dose,PRP,,%,{'%': 1.0},0.0,9999.0,0.0,9999.0,1,False,,1.25MG/ML RISTO (AGG) (TEST:DHSQE-PRISTH)|RISTOCETIN 1.25 MG/ML (TEST:BH1-546)|1.25MG/ML RISTO (AGG) (TEST:BHPRISTH)|1.25MG/ML RISTO (AGG) (TEST:EL:5200011079),11,53
platelet_aggregation_ristocetin_induced^low_dose,33523-2,Platelet aggregation.ristocetin induced^low dose,PRP,,%,{'%': 1.0},0.0,9999.0,0.0,9999.0,1,False,,.5MG/ML RISTO (AGG) (TEST:DHSQE-PRISTL)|.5MG/ML RISTO (AGG) (TEST:BHPRISTL)|RISOTCETIN 0.5 MG/ML (TEST:BH1-545)|.5MG/ML RISTO (AGG) (TEST:EL:5200011080),11,53
platelet_aggregation_test_fc69.2000,,,,,,{},0.0,9999.0,0.0,9999.0,3,True,singleton,PLATELET AGGREGATION (TEST:FC69.2000),1,1
platelet_aggregation_xxx_induced,13592-1,Platelet aggregation.XXX induced,PRP,,,{'': 1.0},0.0,9999.0,0.0,9999.0,1,False,,PLT AGGREGATION (TEST:MHPLTAG)|PLT AGGREGATION (TEST:MHSQ-PLTAG),8,10
platelet_glycoprotein_iib-iiia_ab,50365-6,Platelet glycoprotein IIb-IIIa Ab,Ser,,,{'': 1.0},0.0,9999.0,0.0,9999.0,1,False,,GPIIIA (TEST:BC1-1657),1,1
platelets,777-3,Platelets,Bld,10*9/L,K/uL|/mm3|th/cmm|th/cumm|K/MM3|K/UL,{'K/uL': 1.0},0.0,9999.0,0.0,9999.0,1,False,,PLT (TEST:MHPLT)|PLT (TEST:WHPLT)|PLT (TEST:MH'PLT)|PLT (TEST:MHSQ-PLT4)|PLT (TEST:DCSQE-PLT)|PLT (TEST:FHPLT)|SJP-PLT (TEST:BH1-365)|PLT (TEST:BHPLT)|PLATELET - CITRATED (TEST:FHCPLT)|MPLT (TEST:MHMPLT)|MANUAL PLATELETS (TEST:MH122)|PLT (TEST:NHSQE-PLT)|PLT (TEST:FH20.00711)|PLT (TEST:MHPOL407)|PLATELET - CITRATED (TEST:EL:5200003694)|PLT (TEST:MHSQ-PLT1)|PLATELET COUNT (TEST:WH101.0902)|PLT (TEST:MHSQ-BTSPLT)|PLATELET COUNT (TEST:WH101.0903)|PLT (TEST:BH1-9)|PLATELET - CITRATED (TEST:MHSQ-CPLT)|PLATELET COUNT (TEST:WH101.0900)|PLATELET - CITRATED (TEST:DHSQE-CPLT)|PLATELET (TEST:VHSQE-PLT)|PLT (TEST:NCSQE-PLT)|PLT (TEST:FH601.0280)|PLT COUNT X 10(9)/L? (TEST:MCSQ-PLAB13)|PLATELET COUNT (TEST:SH100.1000)|PLATELET - CITRATED (TEST:BHCPLT)|PLT (TEST:MHSQ-PLT3)|PLT COUNT X 10(9)/L? (TEST:MCSQ-CBPAN9)|PLATELET (TEST:DHSQE-PLT)|PLT (TEST:SHPLT)|PLT BLOOD (TEST:EL:5200010788)|PLT (TEST:MH;PLT)|PLATELETS (TEST:MH112)|CITRATED PLT COUNT (TEST:BH1-592)|PLT COUNT X 10(9)/L? BLOOD (TEST:EL:5200017524)|PLT (TEST:FH20.00701)|PLATELET (TEST:NHPLT)|PLT COUNT X 10(9)/L? (TEST:BCPLAB13)|PLT (TEST:MHSQ-PLT2)|PLATELET (TEST:NCPLT)|PLATELET COUNT (TEST:WH101.0895)|PLT (TEST:FH20.0070)|PLT (TEST:MH.PLT)|PLT (TEST:MHSQ-PLT5)|PLT (TEST:MHSQ-PLT),5919,919015
platelets_agranular,33216-3,Platelets.agranular,Bld,,,{'': 1.0},0.0,9999.0,0.0,9999.0,1,False,,HYPOGRANULAR PLTS (TEST:DHSQE-DFHGP)|HYPOGRANULAR PLTS (TEST:DCSQE-DFHGP)|AGRANULAR PLATELET (TEST:WHAGRPLT)|AGRANULAR PLATELETS (TEST:FH601.0960)|HYPOGRANULAR PLTS BLOOD (TEST:EL:5200004272),199,829
platelets_giant,5908-9,Platelets.giant,Bld,,,{'': 1.0},0.0,9999.0,0.0,9999.0,1,False,,GIANT PLATELETS (TEST:FH601.0940)|LARGE/GIANT PLATELETS (TEST:EL:5290000738)|PLT GIANT FORMS (TEST:DCSQE-PLTG)|LARGE/GIANT PLTS (TEST:SHLGTPLT)|PLT GIANT FORMS (TEST:SHPLTG)|PLT GIANT FORMS BLOOD (TEST:EL:5200010808)|LARGE/GIANT PLTS (TEST:MHSQ-LGTPLT),1027,23912
platelets_large,34167-7,Platelets.large,Bld,,,{'': 1.0},0.0,9999.0,0.0,9999.0,1,False,,LG PLATELETS (TEST:MHSQ-LPLT)|LARGE PLTS (TEST:DCSQE-DFLP)|LG PLATELETS (TEST:VHSQE-LPLT)|LARGE PLT (TEST:FH601.0970)|LG PLATELETS (TEST:NHLPLTS)|LARGE PLTS BLOOD (TEST:EL:5200004277)|LARGE PLATELETS (TEST:WH102.3200)|LG PLATELETS BLOOD (TEST:EL:5200008277)|LARGE PLT (TEST:FH20.0297)|LG PLATELETS (TEST:NHSQE-LPLT)|LG PLATELETS (TEST:MHSQ-LPLT1)|LG PLATELETS (TEST:WHLPLT)|LG PLATELETS (TEST:FHLPLT)|LARGE PLTS (TEST:DHSQE-DFLP),510,7657
plt_giant_forms_test_mhsq-pltg,,,,,,{},0.0,9999.0,0.0,9999.0,3,False,,PLT GIANT FORMS (TEST:MHSQ-PLTG)|PLT GIANT FORMS (TEST:FHPLTG)|PLT GIANT FORMS (TEST:DHSQE-PLTG)|PLT GIANT FORMS (TEST:BHPLTG)|PLT GIANT FORMS (TEST:NHPLTG)|PLT GIANT FORMS (TEST:NHSQE-PLTG),251,1315
post_plt_ct._test_dhsqe-pltp,,,,K/uL,K/uL,{},0.0,9999.0,0.0,9999.0,3,False,,POST PLT CT. (TEST:DHSQE-PLTP)|POST PLT CT. BLOOD (TEST:EL:5200010814),15,175
potassium,2823-3,Potassium,Ser/Plas,mmol/L,mmol/l|meq/L|mEql/L|mmol/L|MEQ/L|MMOL/L,{'mmol/L': 1.0},0.0,9999.0,0.0,9999.0,1,False,,"K-WB (TEST:BCKBG)|POTASSIUM (TEST:SCPOTA)|POTASSIUM (TEST:SC400.1500)|HEPARINIZED K (TEST:NCHEPK)|POTASSIUM (TEST:NCK)|POTASSIUM (TEST:MCSQ-K)|POTASSIUM (TEST:FC500.0950)|POTASSIUM (TEST:MCK)|POTASSIUM (TEST:DCSQE-PK)|POTASSIUM-POC (TEST:NCSQE-K7)|POTASSIUM (TEST:EL:5200007763)|OK-WB (TEST:BC1-1313)|POTASSIUM (TEST:MC.K)|PLASMA POTASSIUM (TEST:MCPK)|POTASSIUM (STAT LAB) (TEST:MCSQ-XK)|K-PL (TEST:BC1-353)|POTASSIUM (TEST:VCSQE-K)|POTASIUM,PLASMA (TEST:SC400.1501)|POTASSIUM (RT) (TEST:SC310.0015)|POTASSIUM (TEST:MC/K)|POTASSIUM (TEST:VCSQE-POTA)|POTASSIUM (TEST:NHSQE-K)|POTASSIUM (TEST:NHK)|POTASSIUM (TEST:BC1-9)|POTASSIUM (TEST:WCK)|POTASSIUM (TEST:WC326.2115)|POTASSIUM (TEST:DCSQE-K)|POTASSIUM BLOOD (TEST:EL:5200010723)|PLASMA POTASSIUM (TEST:MCSQ-PK)|POTASSIUM-POC (TEST:MCSQ-K7)|POTASSIUM (TEST:NCSQE-K)|POTASSIUM (TEST:MCSQ-POTA)|POTASSIUM, PLASMA (TEST:WC326.2119)|K-WB (TEST:DCSQE-KBG)|POTASSIUM (TEST:WC331.0200)|POTASSIUM (TEST:WCPOTA)|POTASSIUM , (TEST:NCRTK)|POTASSIUM (TEST:FC10.0110)|K (ISTAT) (TEST:NCKIS)|POTASSIUM BLOOD (TEST:EL:5200007759)|POTASSIUM (TEST:SCK)|POTASSIUM (TEST:BCPK)|K-WB (TEST:BCKBG8)|K (TEST:MCPOL101)|POTASSIUM (TEST:FCK)|K (TEST:MCSQ-K4)|POTASSIUM (TEST:NCSQE-POTA)|POTASSIUM (TEST:MCSQ-K1)|POTASSIUM, WB (TEST:WC301.0900)|POTASSIUM, PLASMA (TEST:DCSQE-PK)|POTASSIUM (TEST:FC500.0900)|POTASSIUM (TEST:EL:5200011018)|K (PEDI) (TEST:NCKPED)|K-PL (TEST:EL:5200007776)|POTASSIUM (TEST:DHSQE-K)|K-WB BLOOD (TEST:EL:5200007775)",5636,1108714
prealbumin,14338-8,Prealbumin,Ser/Plas,g/L;mg/dL,MG/DL|mg/dl|mg/dL,{'mg/dL': 1.0},0.0,9999.0,0.0,9999.0,1,False,,"PREALBUMIN (TEST:NCSQE-PRALBM)|PREALBUMIN, MP (TEST:MCSQ-PREALB)|PREALBUMIN (TEST:FC10.0827)|PREALBUMIN (TEST:WC326.2755)|PREALBUMIN (TEST:DCSQE-PRALBM)|PREALBUMIN (TEST:BCPREA)|PREALBUMIN (TEST:FC500.9610)|PREALBUMIN (TEST:BC1-1124)|PREALBUMIN (TEST:EL:5200011054)|PREALBUMIN (TEST:EL:5200011046)|PREALBUMIN (TEST:FC500.9600)|PREALBUMIN (TEST:WC451.1400)|PREALBUMIN (TEST:WCPREA)|PREALBUMIN (TEST:SC400.2750)|PREALBUMIN (TEST:DCSQE-PREA)|PREALBUMIN (TEST:SCPREA)|PREALBUMIN (TEST:VCSQE-PREA)|PREALBUMIN (TEST:MCSQ-PREA)|PREALBUMIN (TEST:SC400.2755)|PREALBUMIN (TEST:MCSQ-PRALBM)|PREALBUMIN (NSMC) (TEST:SC400.2751)|PREALBUMIN (TEST:NCPALB1)|PREALBUMIN (TEST:FCPREA)",651,8680
prekallikrein,6004-6,Prekallikrein,PPP,,%,{'%': 1.0},0.0,9999.0,0.0,9999.0,1,False,,PREKALLIKREIN FACTOR (TEST:BCPREKF1),2,2
procalcitonin,33959-8,Procalcitonin,Ser/Plas,ng/mL,ng/mL,{'ng/mL': 1.0},0.0,9999.0,0.0,9999.0,1,False,,"PROCALCITONIN (TEST:MCSQ-PRCT)|PROCALCITONIN (TEST:FCPRCLCT)|PROCALCITONIN (TEST:NCSQE-PRCLCT)|PROCALCITONIN (TEST:WCPRCLCT)|PROCALCITONIN (TEST:MHSQ-PCLT)|PROCALCITONIN (TEST:BCPRCLCT)|PROCALCITONIN (TEST:BCPRCT)|PROCALCITONIN BLOOD (TEST:EL:393)|PROCALCITONIN (TEST:MCSQ-PRCLCT)|PROCALCITONIN BLOOD (TEST:EL:5200018289)|PROCALCITONIN, S (TEST:FC83.1860)|PROCALCITONIN (TEST:SCPRCLCT)|PROCALCITONIN (TEST:SCPRCT)|PROCALCITONIN (TEST:FHPCLT)|PROCALCITONIN (TEST:NCSQE-PRCT)|PROCALCITONIN BLOOD (TEST:EL:5200011051)|PROCALCITONIN (TEST:WCPRCT)|PROCALCITONIN (TEST:DCSQE-PRCLCT)",2453,17021
"prot_ag,_total_and_free_test_dcsqe-psagtf",,,,,,{},0.0,9999.0,0.0,9999.0,3,True,singleton,"PROT AG, TOTAL AND FREE (TEST:DCSQE-PSAGTF)",2,3
protein,2885-2,Protein,Ser/Plas,g/L;g/dL,g/dL|mg/24 h|gm/dL|G/DL|g/dl|gm%,{'g/dL': 1.0},0.0,9999.0,0.0,9999.0,1,False,,"TOTAL PROTEIN (TEST:MC.TP)|TOT PROT (TEST:BC1-38)|TOTAL PROTEIN (TEST:BCTP)|TOTAL PROTEIN (TEST:FC500.2600)|TOTAL PROTEIN (TEST:WC326.2205)|TOTAL PROTEIN (TEST:BCMPSU1)|PROTEIN TOTAL BLOOD (TEST:EL:52000158895)|SERUM TOTAL PROTEIN (TEST:NISQE-TPCI)|TOTAL PROTEIN (TEST:NHTP)|TOTAL PROTEIN (TEST:FC10.0225)|TOTAL PROTEIN (TEST:SC400.2700)|TP (TEST:MCSQ-TP4)|TOTAL PROTEIN (TEST:MCTP)|TOTAL PROTEIN (TEST:BITP)|TOTAL PROTEIN BLOOD (TEST:EL:5200009291)|TOTAL PROTEIN (TEST:VCSQE-TP)|TOTAL PROTEIN (TEST:SCTP)|TOTAL PROTEIN (TEST:FC500.2550)|TOTAL PROTEIN (TEST:FCTP)|SERUM TOTAL PROTEIN (TEST:WITPCI)|TOTAL PROTEIN, SERUM (TEST:WC331.1100)|TOTAL PROTEIN (TEST:MCSQ-TPA)|TOTAL PROTEIN (TEST:NCTP)|TOTAL PROTEIN (TEST:WCTP)|TOTAL PROTEIN (TEST:FITP)|TOTAL PROTEIN (TEST:MCSQ-TP)|TOTAL PROTEIN (TEST:NCSQE-TP)|SERUM TOTAL PROTEIN (TEST:MISQ-TPCI)|TOTAL PROTEIN (TEST:DCSQE-TP)|TOTAL PROTEIN (TEST:EL:5200013999)|TOTAL PROTEIN (TEST:NHSQE-TP)|TOTAL PROTEIN (TEST:DHSQE-TP)|TOTAL PROTEIN (TEST:DCSQE-MPSS1)|PROTEIN TOTAL (TEST:VCSQE-PRT)|TOTAL PROTEIN (TEST:NCTP1)|TOTAL PROTEIN (TEST:WCMPSS1)|PLASMA TOTAL PROTEIN (TEST:MCP-TP)|SERUM TOTAL PROTEIN (TEST:DISQE-TPCI)|.TOTAL PROTIEN (TEST:WC890.0250)|TOTAL PROTEIN (TEST:MCSQ-TP1)|TOTAL PROTEIN BLOOD (TEST:EL:5200013990)|TP (TEST:MCPOL114)|TOTAL PROTEIN-EP (TEST:EL:5290006025)",5835,548857
protein_c_actual/normal,27819-2,Protein C actual/Normal,PPP,%,%|% of nor,{'%': 1.0},0.0,9999.0,0.0,9999.0,1,False,,"PROTEIN C ACTIVITY, P BLOOD (TEST:EL:5200010421)|PROTEIN C ACTIVITY, P (TEST:MCSQ-PCACT1)|FUNCTIONAL PROTEIN C (TEST:WCPROTCF)|PROTEIN C ACTIVITY (TEST:NHPRCAC1)|PROTEIN C FUNCTIONAL/ACTIVITY (TEST:FC50.0221)|PROTEIN C ACTIVITY BLOOD (TEST:EL:5200011129)|PROTEIN C ACTIVITY (TEST:NCPCA)|PROTEIN C ACTIVITY, P (TEST:FC73.9100)|PROTEIN C (FUNC.) (TEST:BHPROTCF)|PROTEIN C (FUNC.) (TEST:VHSQE-PROTCF)|PROT C FUNC (TEST:BH1-136)|PROTEIN C ACTIVITY (TEST:NCPRCAC1)|FUNCTIONAL PROTEIN C (TEST:MCSQ-PROTCF)|PROTEIN C ACTIVITY, P (TEST:NCSQE-PCACT1)|PROTEIN C FUNCTIONAL, PLASMA (TEST:WC601.8800)|PROTEIN C (FUNC.) (TEST:DHSQE-PROTCF)|PROTEIN C ACTIVITY, P (TEST:FCPCACT1)|PROTEIN C (FUNC.) (TEST:FHPROTCF)|PROTEIN C (FUNC.) (TEST:WHPROTCF)|PROTEIN C (MGH) (TEST:SH401.6401)|PROTEIN C (FUNC.) (TEST:MHPROTCF)|PROTEIN C (FUNC.) (TEST:MHSQ-PROTCF)|PROTEIN C ACTIVITY BLOOD (TEST:EL:5290006074)",634,2284
protein_c_ag_actual/normal,27820-0,Protein C Ag actual/Normal,PPP,%,%,{'%': 1.0},0.0,9999.0,0.0,9999.0,1,False,,"PROTEIN C (ANTIGEN) (TEST:DHSQE-PROTCA)|PROTEIN C AG, P BLOOD (TEST:EL:5200010422)|PROTEIN C ANTIGEN (TEST:NHPRCAN1)|PROTEIN C ANTIGEN, PLASMA (TEST:WC601.8801)|PROTEIN C (ANTIGEN) (TEST:FHPROTCA)|PROTEIN C AG, P (TEST:FCPCAG1)|PROT C AG (TEST:BH1-104)|PROTEIN C (ANTIGEN) (TEST:MHSQ-PROTCA)|PROTEIN C AG, P (TEST:NCSQE-PCAG1)|PROTEIN C ANTIGEN (TEST:NCPRCAN1)|PROTEIN C ANTIGEN (TEST:EL:5200011128)|PROTEIN C (ANTIGEN) (TEST:BHPROTCA)|PROTEIN C (ANTIGEN) (TEST:MHPROTCA)",52,199
protein_s,5892-5,Protein S,PPP,IU/mL,%|% of nor,{'%': 1.0},0.0,9999.0,0.0,9999.0,1,False,,"PROTEIN S FUNCTIONAL, PLASMA (TEST:WC601.9000)|PROTEIN S (FUNC.) (TEST:VHSQE-PROTSF)|PROTEIN S (FUNC.) (TEST:WHPROTSF)|PROTEIN S (TEST:SH401.6102)|PROTEIN S (FUNC.) (TEST:MHSQ-PROTSF)|PROTEIN S FUNCTIONAL/ACTIVITY (TEST:FC50.0241)|FUNCTIONAL PROTEIN S (TEST:WCPROTSF)|FUNCTIONAL PROTEIN S (TEST:MCSQ-PROTSF)|PROTEIN S (FUNC.) (TEST:NHSQE-PROTSF)|PROTEIN S BLOOD (TEST:EL:5200011133)|PROT S (TEST:BH1-146)",526,1752
protein_s_actual/normal,27822-6,Protein S actual/Normal,PPP,%,%,{'%': 1.0},0.0,9999.0,0.0,9999.0,1,False,,"PROTEIN S ACTIVITY, P (TEST:FCPSACT1)|PROTEIN S ACTIVITY (TEST:NHPRSAC1)|PROTEIN S ACTIVITY, P BLOOD (TEST:EL:5200011163)|PROTEIN S ACTIVITY, P (TEST:FC75.7000)|PROTEIN S ACTIVITY, P (TEST:NCSQE-PSACT1)|PROTEIN S (FUNC.) (TEST:MHPROTSF)|PROTEIN S ACTIVITY (TEST:NCPRSAC1)|PROTEIN S (FUNC.) (TEST:BHPROTSF)|PROTEIN S FUNCTIONAL BLOOD (TEST:EL:5290006291)",31,95
protein_s_ag,72337-9,Protein S Ag,PPP,IU/mL,%,{'%': 1.0},0.0,9999.0,0.0,9999.0,1,False,,"PROTEIN S AG, TOTAL (TEST:EL:52000157953)",2,4
protein_s_ag_actual/normal,27823-4,Protein S Ag actual/Normal,PPP,%,%,{'%': 1.0},0.0,9999.0,0.0,9999.0,1,False,,"PROTEIN S AG, TOTAL (TEST:NCSQE-PSTF2)|PROTEIN S AG, TOTAL (TEST:FCPSTF2)|TOTAL PROT S AG (TEST:NHPRST)|PROTEIN S AG, TOTAL (TEST:NCPST1)|PROTEIN S (ANTIGEN) (TEST:MHPROTSA)",11,21
